10m09-Karen.cha	spa	JacksonThal	CHI	0;10.	male	.	.	Target_Child	.	.	156	.	&=dar .
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	159	?	se lo vas a dar a Karen también ?%mor: pro:refl|se=itself pro:obj|lo&m=him v|i-2S&PRES=go aprep|a=to inf|da-INF=give aprep|a=to n:prop|Karen adv|también=also ?
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	159	?	se lo vas a dar a Karen también ?%mor: pro:refl|se=itself pro:obj|lo&m=him v|i-2S&PRES=go aprep|a=to inf|da-INF=give aprep|a=to n:prop|Karen adv|también=also ?
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	162	.	le vas a dar las cosas a Karen .%mor: pro:ind|le=him v|i-2S&PRES=go aprep|a=to inf|da-INF=give det:art|el&f-PL=the n|cosa&f-PL=thing aprep|a=to n:prop|Karen .
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	162	.	le vas a dar las cosas a Karen .%mor: pro:ind|le=him v|i-2S&PRES=go aprep|a=to inf|da-INF=give det:art|el&f-PL=the n|cosa&f-PL=thing aprep|a=to n:prop|Karen .
10m10-Cristina.cha	spa	JacksonThal	CHI	0;10.	female	.	.	Target_Child	.	.	15	.	&=dar .
10m10-Cristina.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	18	.	a_ver Magdalenita vamos a guardar estos juguetes y vamos a sacar otros .%mor: co|a_ver=lets_see n:prop|Magdalenita v|i-1P&PRES=go aprep|a=to inf|guarda-INF=guard det:dem|este-m-PL=this n|juguete&m-PL=toy coord|y=and v|i-1P&PRES=go aprep|a=to inf|saca-INF=bring_out pro:indef|otro-m-PL=other .
10m10-Cristina.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	18	.	a_ver Magdalenita vamos a guardar estos juguetes y vamos a sacar otros .%mor: co|a_ver=lets_see n:prop|Magdalenita v|i-1P&PRES=go aprep|a=to inf|guarda-INF=guard det:dem|este-m-PL=this n|juguete&m-PL=toy coord|y=and v|i-1P&PRES=go aprep|a=to inf|saca-INF=bring_out pro:indef|otro-m-PL=other .
10m10-Cristina.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	28	.	oye mira xxx .%mor: co|oye=listen co|mira=look .
10m10-Cristina.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	28	.	oye mira xxx .%mor: co|oye=listen co|mira=look .
10m10-Cristina.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	30	.	mira [/] mira [/] mira .%mor: co|mira=look .
10m10-Cristina.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	30	.	mira [/] mira [/] mira .%mor: co|mira=look .
10m10-Cristina.cha	spa	JacksonThal	CHI	0;10.	female	.	.	Target_Child	.	.	32	.	ugg@g [= señalar] .%mor: ?|ugg .
10m10-Cristina.cha	spa	JacksonThal	CHI	0;10.	female	.	.	Target_Child	.	.	32	.	ugg@g [= señalar] .%mor: ?|ugg .
10m10-Cristina.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	37	.	aquí [/] aquí [/] aquí mira .%mor: adv|aquí=here v|mira-3S&PRES=look .
10m10-Cristina.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	37	.	aquí [/] aquí [/] aquí mira .%mor: adv|aquí=here v|mira-3S&PRES=look .
10m10-Cristina.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	39	.	no [/] no aquí mira .%mor: adv|no=no adv|aquí=here v|mira-3S&PRES=look .
10m10-Cristina.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	39	.	no [/] no aquí mira .%mor: adv|no=no adv|aquí=here v|mira-3S&PRES=look .
10m11-Elvira.cha	spa	JacksonThal	TEA	.	.	.	.	Teacher	.	.	15	.	aquí estoy [/] aquí estoy .%mor: adv|aquí=here adv|aquí=here cop|esta-1S&PRES=be .
